gene	WT_0.5mM	WT_10mM	arp6_0.5mM	arp6_10mM	cluster_5_pearson	cluster_5_pearson_color
AT5G55220	-0.06102032202763109	0.07666143708700672	-0.220208323082166	0.17153237691693574	2	#FFFFB3
AT1G44800	0.26152134591441206	-0.39002233268485365	0.2679649604819809	-0.2862604680840099	3	#BEBADA
AT1G16080	-0.2513951151127193	0.03265194403284892	-0.1567298905620951	0.3056047875245079	2	#FFFFB3
AT1G48350	-0.22969317486124644	0.032432037578447995	-0.15052957460328872	0.28358567376143956	2	#FFFFB3
AT3G16370	-0.3406610786404969	-0.1603294104266725	-0.06863462323892272	0.43261921491744915	2	#FFFFB3
AT1G73885	-0.2635770764405381	-0.01495607815775696	-0.12724192242471802	0.32958268974703053	2	#FFFFB3
AT3G01480	-0.180566360439821	-0.04474981790747842	-0.09747097337094987	0.27451634526333535	2	#FFFFB3
AT1G51680	-0.2141700787381576	-0.3928662755825512	0.44736855481238663	0.014824795611829769	1	#8DD3C7
AT1G74730	-0.1603932752671139	0.10584901511578773	-0.20624826523255602	0.2120192718138419	4	#FB8072
AT4G15620	-0.5202306927399765	-0.13185337720473697	-0.29258247156498984	0.6231674294344088	2	#FFFFB3
AT5G06630	-0.24894714258542683	-1.172990894140571	0.8299022324710247	-0.13735160382185355	1	#8DD3C7
AT5G08050	-0.14038548920767108	-0.013863203042740285	-0.16738044434564436	0.27129691732284866	2	#FFFFB3
AT1G35680	-0.1924182716820464	0.05745310064143547	-0.14040870784570866	0.2308431209822391	2	#FFFFB3
AT2G44650	-0.16749424784317632	-0.05872036673841011	-0.13640177143839677	0.29802796647596236	2	#FFFFB3
AT1G29660	-0.12589238816931816	0.002795873855585268	-0.40662954087911746	0.3702462711352492	2	#FFFFB3
AT4G40090	-0.305721375601175	-0.9427859006606982	0.7349780465800708	-0.03681262813803403	1	#8DD3C7
AT5G14330	0.07502337981461842	-0.6135738433082997	0.517693558900171	-0.25421541994313135	1	#8DD3C7
AT3G18000	0.12717812729776665	-0.5190009246929598	0.36967255801148147	-0.18180202448979313	1	#8DD3C7
AT5G45680	-0.01842488536748478	0.15848683809228237	-0.3962721597922222	0.17893425327077395	6	#FDB462
AT1G03680	-0.11184754629084726	0.11738473608018966	-0.21643942146681702	0.17148275402995636	4	#FB8072
AT2G47000	0.05619034314242426	-0.32835539001976144	0.3871663047826826	-0.28297981607800693	3	#BEBADA
AT4G32260	-0.0835652657339319	0.1034004171395826	-0.17312932538931267	0.1300856298387326	4	#FB8072
AT1G55673	-0.2260204746745661	0.10314757594939099	-0.18906115602135465	0.2444699659289647	4	#FB8072
AT3G06365	-0.11667168827988599	-0.1766881597013621	0.6456243794154832	-1.1985197503913951	3	#BEBADA
AT5G02240	-0.23967730681619762	-0.05759639298510701	-0.13178313209163903	0.3462244756698515	2	#FFFFB3
AT3G51820	-0.11950080094589287	0.12146627072330334	-0.2006269701282584	0.16378842044725733	4	#FB8072
AT1G32470	-0.09262525846315943	0.11690236600688467	-0.2406107853829061	0.17100666813162532	4	#FB8072
AT2G43030	-0.10024995033739088	0.10730396625766976	-0.2436901408927207	0.1873313305342871	4	#FB8072
AT1G52240	-0.05288311762840259	-0.02398797899580897	-0.22536103245486372	0.24584329052060844	2	#FFFFB3
AT1G54000	0.4273595853536662	-0.09411130298261915	0.10254909699072612	-0.6835480342273663	3	#BEBADA
AT4G18970	-0.4708752183255618	-0.323287891830033	-0.0786625384133657	0.5896669795346279	2	#FFFFB3
AT5G16030	-0.03361431740269031	-0.09096703671388855	-0.29113012693893103	0.31185253559213544	2	#FFFFB3
AT5G52970	-0.25183632217384533	0.01420841186125254	-0.17338390964582442	0.32721225714310714	2	#FFFFB3
AT5G11740	-0.031093371081809144	0.06312040713514043	-0.23729469436773945	0.15890653503464985	6	#FDB462
AT5G17330	0.15105197531792974	-0.1377768818532069	0.22460056728606134	-0.31532289010438763	3	#BEBADA
AT2G16660	-0.1556023308225164	0.6754184238564925	-0.8396110074026575	-0.17882488355791737	5	#80B1D3
AT5G18660	-0.24798307007242748	0.0026493364643076947	-0.2310866186598802	0.3744178719957981	2	#FFFFB3
AT5G14910	-0.11778088155754846	0.0670391225736666	-0.17379657832291295	0.19308393703523505	4	#FB8072
AT1G13420	-0.22910356135046558	-0.5989734901276061	0.6665645577794393	-0.23270760397046325	1	#8DD3C7
AT1G23360	0.15130198718128768	0.21043823700617129	-0.6477341282706713	0.10748032564942527	6	#FDB462
AT5G23060	-0.1307977114874804	0.09853231331059721	-0.2350282716968802	0.21523439111352327	4	#FB8072
AT5G30510	-0.17626285241396175	-0.00508196033485328	-0.08431641215523011	0.23117803954240995	2	#FFFFB3
AT2G33800	-0.03550891190747383	0.1997094421819117	-0.2711214446962927	0.06529289917464241	4	#FB8072
AT5G14320	-0.12146896944138742	0.15543352785022163	-0.2713669817721249	0.18167196371337244	4	#FB8072
AT1G44575	-0.18609956246181178	0.034425706283387175	-0.11727697481752082	0.22787541428376282	2	#FFFFB3
AT5G49770	0.5396890919231627	-0.40411160574223015	0.3391805656638015	-1.0018415931376548	3	#BEBADA
AT2G17500	0.3345624026674585	0.06582263391305683	0.014771074769186793	-0.5633786958336245	5	#80B1D3
AT3G63380	0.28102618166776855	-0.11105424800695307	-0.09301474324162536	-1.2765956857549943	5	#80B1D3
AT4G25050	-0.11077678976262811	0.07523925172617822	-0.20378344140055477	0.1947513520975508	4	#FB8072
AT5G22300	0.16632918577276048	-0.4894196521268175	0.45880550444649815	-0.42137380620295606	3	#BEBADA
AT1G64510	-0.17058845072347234	0.09980964144517467	-0.16693544013333383	0.1931264383831592	4	#FB8072
AT4G39330	-0.3931313308209023	-0.21368654859143968	8.309507059851659e-5	0.4541444511645644	2	#FFFFB3
AT4G15160	0.03533497043483455	-0.07892739906862226	0.3262631137671498	-0.3946597496195095	3	#BEBADA
AT3G54040	0.40863021398658694	-0.19882467217273742	0.12377750011133826	-0.5320936777209729	3	#BEBADA
AT1G76450	-0.21054347248520286	-0.07319708002108477	-0.1467816736903889	0.3532315548252274	2	#FFFFB3
AT5G03195	-0.17288715335031396	0.04671598842957617	-0.2934734897193085	0.3077358962087718	2	#FFFFB3
AT1G64780	0.035555493482611486	-0.2051970467691324	0.3303762759895671	-0.23806230343675808	3	#BEBADA
AT1G65610	0.29786869279317885	-0.07796343422954048	0.19310921901728717	-0.62480286161204	3	#BEBADA
AT3G04790	-0.20917407704526134	0.11156785147933489	-0.22407007832097747	0.2514069379175374	4	#FB8072
AT5G54270	-0.12775966564276836	0.05065294262414952	-0.268136618048436	0.25679648552520296	2	#FFFFB3
AT4G17560	-0.24416393748395554	-0.004899195171361246	-0.10043748845890077	0.2881747417573342	2	#FFFFB3
AT5G02940	-0.3478052716228742	-0.20606913324244533	-0.14637349595732638	0.483147940743633	2	#FFFFB3
ATMG00020	0.047799172282826076	-0.14406841240393908	0.5610099811455747	-1.2582448765201528	3	#BEBADA
AT1G54790	0.05239300467553683	-0.01238136482714136	-0.3092035816387066	0.21174839341676086	6	#FDB462
AT4G05020	0.029537085365699253	-0.2211829922875969	0.341621112771672	-0.2815584430074193	3	#BEBADA
AT3G24300	0.05284743165178952	-0.37181393767488186	0.3939553976062594	-0.2067246040824824	1	#8DD3C7
AT4G37300	-0.1866260331891993	0.13289461958359983	-0.19248259371677123	0.1955002535826629	4	#FB8072
AT1G04420	-0.22955687462470972	0.13629264100165847	-0.21210181326069474	0.2400758583008962	4	#FB8072
AT4G25130	-0.072151622028434	0.04358876800778736	-0.1763147274131515	0.17501968015624997	2	#FFFFB3
AT2G42350	-0.01073605155505232	-0.4901301851644066	0.5157590036008124	-0.2214537460344678	1	#8DD3C7
AT1G66270	0.5706446014176598	0.03791692258631756	-0.12495452577664781	-0.8846493645717464	3	#BEBADA
AT4G29905	-0.1521725575400645	0.20251426101269493	-0.36361626969801264	0.2183525572602099	4	#FB8072
AT1G23720	0.08336461377158037	-0.22636431044653682	0.34945960414508687	-0.3519253398132675	3	#BEBADA
AT4G15390	-0.03773676571257226	-0.10425914584434469	0.3521517877693593	-0.35662892875292596	3	#BEBADA
AT2G41220	0.024534343315974556	-0.3405030252190508	0.3351825812551016	-0.11379088457673339	1	#8DD3C7
AT3G05690	-0.23875984446623683	-0.6309980084750313	0.5738239289542376	0.005778228699098526	1	#8DD3C7
AT3G50685	-0.13775565186029806	0.19627245123866952	-0.3397891068908663	0.200639634178076	4	#FB8072
AT3G15360	-0.09513544538864493	0.1224354441034134	-0.23059626782871717	0.1629389047571268	4	#FB8072
ATMG01390	0.17215247288772317	-0.15067815761110942	0.4639434814631349	-1.0292504289609279	3	#BEBADA
AT4G02770	-0.19263175004608787	0.04001721167825271	-0.12867935497679325	0.2366152411679673	2	#FFFFB3
AT5G26000	0.07886684131997777	0.1368981311580488	-0.3272258217638608	0.04809666179917191	6	#FDB462
AT3G04550	-0.06662576702335467	0.26577787628174976	-0.3830336392948379	0.09476697707834458	4	#FB8072
AT1G72970	-0.14799658802228602	-0.10233530173776378	-0.13740677099176096	0.32174288491542913	2	#FFFFB3
AT4G21850	0.3124069049865156	0.027646290386370204	0.031614819536786735	-0.4846884080849027	5	#80B1D3
AT3G50820	-0.24301260539576028	0.033461190060337716	-0.07221136537700144	0.2332724019748773	2	#FFFFB3
AT3G26060	-0.08367647882152657	0.07604594793219331	-0.173759281911524	0.15418660115468022	4	#FB8072
AT5G13210	-0.926173095816191	-0.9316301092771745	0.6713028037909825	-0.07982189624848911	1	#8DD3C7
AT5G18600	-0.08896717885419998	0.281615699205919	-0.6006572657735735	0.20995776820547932	4	#FB8072
AT1G54040	-1.2658276744310422	-0.7766746892514068	-0.11356110753526143	0.9394979968905344	2	#FFFFB3
AT2G24980	0.14559222303476269	-0.6399546102865079	0.5352077397492238	-0.3909147555880145	3	#BEBADA
AT3G02140	-0.09665183107289481	-0.20466021972793905	0.429635565258397	-0.2432331133068064	1	#8DD3C7
AT3G17170	-0.11777427786506954	0.03607250728867165	-0.20621617892366514	0.24422106736919202	2	#FFFFB3
AT2G28800	-0.048957050754149835	0.07227734275214906	-0.16118098696466485	0.11907746914527188	4	#FB8072
AT4G03280	-0.2080743747971053	0.10067214908875098	-0.12706156609006286	0.19226119594769173	2	#FFFFB3
AT4G30190	0.01741931541658571	-0.29038847894157405	0.2911446970917738	-0.08399473825380602	1	#8DD3C7
AT1G02520	0.5101459778562704	0.21160728410286356	-0.21521451859615412	-0.9258187375601457	5	#80B1D3
AT4G28780	-0.40032614684848966	-0.1957822781814182	-0.22150210671428386	0.5590960711862312	2	#FFFFB3
AT3G47070	-0.17454285480897086	0.059417962177694926	-0.1601812659307854	0.224648299520521	4	#FB8072
AT4G17600	-0.17026489088780028	0.10325258384352345	-0.19128701263027348	0.2078091426081004	4	#FB8072
AT1G32990	-0.13691073102597281	0.05928218474062132	-0.1684135554625737	0.20927532946369337	4	#FB8072
AT1G33700	-0.022688458499988077	-0.3975418257016651	0.47071956579935553	-0.2090744812991613	1	#8DD3C7
AT1G20620	-0.690132290188026	-0.30093750936051433	0.05241699196310697	0.5598826548144556	2	#FFFFB3
AT2G42590	-0.21503330904602744	-0.10361651615970864	-0.07233644331649036	0.3161403845935872	2	#FFFFB3
AT4G20860	0.3647104019169365	0.102345946097795	-0.08653504682763033	-0.5473372006517518	5	#80B1D3
AT2G18160	0.27309224957259987	-0.17348907782068465	0.14888862060944152	-0.34957055051251634	3	#BEBADA
AT3G08785	-0.1090315219047271	0.15627742290913138	-0.24994526353358731	0.152679844711269	4	#FB8072
AT5G16570	-0.23931962964713407	-1.3912805767282872	0.7708312501183535	-0.034579106463341815	1	#8DD3C7
AT4G30950	-0.13689319280534945	0.07730577387884295	-0.14385666713284406	0.17301200560703386	4	#FB8072
